,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Julius Randle,NYK,77,5.9,24.5,1.06,6.3,2.1,5.3,40.5,54.1,6.8,6.1,6.8,2.4,40.4,61.2
1,Trey Murphy III,NOP,78,5.1,43.9,1.2,6.1,2.1,4.7,43.2,59.7,5.3,2.5,5.0,0.5,44.9,86.2
2,Tim Hardaway Jr.,DAL,71,5.6,41.3,1.1,6.2,2.1,5.4,39.5,55.5,4.0,2.7,4.0,1.5,39.7,69.5
3,Buddy Hield,IND,79,4.3,28.4,1.22,5.3,1.8,4.1,45.3,63.6,1.7,5.2,1.5,0.3,43.7,88.5
4,Max Strus,MIA,79,4.4,39.3,1.18,5.2,1.7,4.1,42.1,60.4,3.4,5.4,3.4,0.6,41.4,82.3
5,P.J. Washington,CHA,73,6.0,37.6,0.92,5.5,2.0,5.4,37.7,48.3,4.1,6.7,4.4,1.1,36.5,29.2
6,Jaden McDaniels,MIN,78,5.2,45.5,0.98,5.1,1.9,4.4,42.6,54.2,4.7,11.4,4.5,1.5,39.3,42.8
7,Harrison Barnes,SAC,81,4.4,33.7,1.11,4.9,1.4,3.6,39.0,51.4,16.3,3.4,16.3,1.7,46.2,70.8
8,Michael Porter Jr.,DEN,63,5.1,34.2,1.23,6.2,2.2,4.7,47.0,63.4,3.4,3.8,3.4,0.9,46.4,89.8
9,Jerami Grant,POR,63,5.7,30.7,1.08,6.2,2.0,5.1,39.0,54.5,6.6,5.8,6.4,1.9,39.6,65.6
10,RJ Barrett,NYK,72,5.9,28.6,0.91,5.4,1.8,5.2,34.6,45.2,8.7,4.9,8.2,1.9,37.3,26.3
11,Quentin Grimes,NYK,70,5.0,49.8,1.11,5.5,1.9,4.4,42.4,59.5,3.2,7.7,3.7,0.6,40.4,70.6
12,Patrick Williams,CHI,81,4.5,44.5,1.05,4.7,1.7,4.0,41.5,56.3,2.2,8.2,2.2,0.0,39.3,58.5
13,Kyle Kuzma,WAS,64,6.1,27.2,0.98,6.0,2.1,5.5,37.9,50.9,3.8,6.7,3.8,0.5,37.4,40.9
14,Derrick White,BOS,81,4.0,35.4,1.16,4.7,1.6,3.8,41.8,57.1,4.6,2.1,4.9,1.8,42.4,79.1
15,Keldon Johnson,SAS,63,6.0,27.8,0.99,6.0,2.0,5.3,37.9,48.7,9.7,5.5,9.7,3.1,39.4,43.8
16,Luguentz Dort,OKC,74,5.4,37.1,0.94,5.1,1.6,4.7,35.4,47.7,7.8,7.0,7.3,1.0,37.3,31.7
17,Jayson Tatum,BOS,74,4.1,15.0,1.23,5.1,1.6,3.5,45.9,60.8,10.9,5.9,10.9,2.3,47.7,90.6
18,Jaylen Brown,BOS,67,5.4,20.9,1.04,5.6,2.0,4.6,44.3,54.0,9.4,8.6,8.9,3.9,43.1,56.4
19,O.G. Anunoby,TOR,67,5.1,31.2,1.08,5.5,1.9,4.6,41.6,57.0,3.2,7.1,3.2,0.9,40.0,65.3
20,Lauri Markkanen,UTA,66,4.5,20.6,1.23,5.5,1.8,4.1,44.8,62.4,4.7,4.4,4.1,0.3,45.3,90.4
21,Keegan Murray,SAC,79,3.8,35.1,1.2,4.6,1.6,3.6,43.9,62.5,1.3,4.9,1.3,0.7,42.1,86.4
22,Reggie Bullock,DAL,78,4.4,65.9,1.07,4.7,1.6,4.2,37.6,55.2,0.6,3.5,0.6,0.3,36.5,62.6
23,Zach LaVine,CHI,76,3.9,16.8,1.23,4.8,1.6,3.2,51.0,64.9,9.6,8.9,9.6,2.0,50.2,90.0
24,Gary Trent Jr.,TOR,65,4.8,29.2,1.15,5.4,1.9,4.5,42.5,57.2,4.2,2.9,3.9,1.6,42.7,76.8
25,Coby White,CHI,73,4.1,43.1,1.19,4.8,1.7,3.8,44.4,61.0,3.0,4.4,2.7,0.7,43.4,84.1
26,Royce O'Neale,BKN,76,4.5,46.3,1.03,4.6,1.5,4.1,37.4,53.5,3.5,5.0,2.9,0.3,37.5,54.3
27,Jabari Smith Jr.,HOU,78,4.9,35.6,0.92,4.5,1.6,4.4,36.0,47.2,5.0,5.0,4.7,0.5,36.8,28.8
28,Georges Niang,PHI,78,3.7,50.9,1.2,4.5,1.6,3.6,43.9,60.8,2.4,2.8,2.4,1.0,43.4,87.5
29,Tyrese Maxey,PHI,60,4.8,26.7,1.2,5.8,2.0,4.4,46.4,60.6,6.2,4.2,6.2,2.1,46.4,86.6
30,Marcus Morris Sr.,LAC,65,4.8,42.1,1.11,5.3,1.9,4.5,41.4,55.1,4.2,1.9,3.9,0.6,42.7,71.0
31,Anthony Edwards,MIN,78,3.7,15.2,1.17,4.4,1.6,3.4,48.5,61.1,5.1,6.8,5.1,1.7,46.9,81.4
32,Tobias Harris,PHI,74,4.2,31.6,1.09,4.6,1.6,3.9,41.9,56.4,2.6,5.4,2.6,0.6,40.7,67.8
33,Corey Kispert,WAS,73,3.8,41.7,1.22,4.6,1.6,3.5,45.9,63.9,2.9,5.4,3.2,0.4,44.2,89.1
34,Kristaps Porzingis,WAS,65,4.7,22.9,1.08,5.1,1.7,4.1,41.4,53.4,8.9,5.9,7.9,2.3,42.8,65.1
35,De'Anthony Melton,PHI,77,3.7,35.9,1.12,4.1,1.4,3.5,40.2,56.8,3.2,3.9,3.2,0.7,40.1,72.2
